,i,ppron,pronoun,negemo,adverb,anger,bio,cogmech,conj,sad,swear,affect,body,present,discrep,relativ,article,preps,posemo,space,time,funct,leisure,achieve,relig,social,incl,motion,we,auxverb
054e5fd22c26a92926a61c261c99054c,0.024955436720142603,0.038210155857214684,0.0569038804332922,0.009872480460715755,0.019059372000548472,0.0031994149641208463,0.011060834590246356,0.05740664564193976,0.019927784633666987,0.002559531971296677,0.00031994149641208463,0.02577814342520225,0.003930709813062754,0.030257324374971434,0.0053475935828877,0.06083459024635495,0.025321084144613558,0.045294574706339415,0.015722839252251018,0.02449837743955391,0.026052378993555465,0.19904931669637552,0.007998537410302117,0.0051647698706522235,0.0009598244892362539,0.026143790849673203,0.015814251108368756,0.008866950043420632,0.0024224141871200693,0.023538552950317655
055638f0a33b2df4031fadb86076861f,0.02241016614433521,0.035160777916112135,0.05207573090628086,0.01026059331129524,0.017859442751041087,0.0045507233932941225,0.01373803288541622,0.05842957111578586,0.02000601038938737,0.0013738032885416218,0.002447087107714764,0.027647791181900142,0.005752801270768042,0.03043832911175031,0.007083673206542738,0.05452281801399562,0.022710685613703686,0.05061606491220538,0.017043747048469497,0.021251019619628213,0.026531576009960072,0.20220667153221997,0.005624007212467265,0.006826085089941184,0.0014596659940754734,0.03185506375305886,0.015884600523762504,0.00686901644270811,0.0013308719357746962,0.02867814364830636
059c18ea701ce88479c9e10a25cb8284,0.023544734996493337,0.03286243863340347,0.04739004107804829,0.008716561466786895,0.02164111812443643,0.002604949403867348,0.013926460274521591,0.05430317603446549,0.017633503656948202,0.0019036168720569081,0.0018034265103697023,0.029255585612664062,0.00581104097785793,0.030257489229536118,0.00510970844604749,0.06552449654343252,0.02364492535818054,0.05129746518384931,0.020539024145877167,0.026550445847109506,0.031359583208095385,0.1919647329926861,0.006211802424606753,0.005209898807734696,0.0009017132551848512,0.027953110910730387,0.0123234144875263,0.006812944594729987,0.0009017132551848512,0.02374511571986775
06165dddbf8856657d57d27600c4944c,0.0235626767200754,0.03204524033930255,0.046182846371347785,0.014608859566446749,0.02403393025447691,0.005655042412818096,0.008482563619227144,0.05796418473138549,0.022148916116870875,0.004241281809613572,0.000942507068803016,0.04005655042412818,0.003770028275212064,0.027803958529688973,0.006597549481621112,0.060320452403393024,0.02544769085768143,0.04853911404335533,0.02544769085768143,0.017436380772855798,0.03345900094250707,0.18944392082940623,0.010367577756833177,0.004241281809613572,0.003298774740810556,0.02827521206409048,0.020263901979264844,0.008482563619227144,0.000942507068803016,0.01885014137606032
06312a08f7ea8a1d37d02f4f2c84527f,0.02813852813852814,0.03766233766233766,0.053246753246753244,0.017316017316017316,0.015151515151515152,0.00735930735930736,0.016017316017316017,0.048051948051948054,0.01948051948051948,0.005194805194805195,0.003896103896103896,0.0316017316017316,0.006060606060606061,0.02943722943722944,0.006493506493506494,0.06753246753246753,0.01341991341991342,0.04458874458874459,0.014285714285714285,0.027705627705627706,0.02727272727272727,0.18181818181818182,0.012987012987012988,0.006493506493506494,0.003896103896103896,0.01818181818181818,0.01038961038961039,0.011255411255411256,0.0008658008658008658,0.02813852813852814
07244b3fd4536a8eea069ab02057e220,0.03167420814479638,0.03996983408748114,0.05656108597285068,0.006033182503770739,0.01885369532428356,0.005279034690799397,0.006033182503770739,0.05957767722473605,0.02564102564102564,0.0,0.003770739064856712,0.026395173453996983,0.006033182503770739,0.02790346907993967,0.007541478129713424,0.05429864253393665,0.016591251885369532,0.049019607843137254,0.020361990950226245,0.017345399698340876,0.024886877828054297,0.20512820512820512,0.003770739064856712,0.0022624434389140274,0.0022624434389140274,0.015082956259426848,0.01282051282051282,0.010558069381598794,0.0,0.033182503770739065
0724fe854bd455061ba84efecdeff469,0.017870439314966492,0.03927773641102011,0.058265078183172,0.012565152643335815,0.01600893521965748,0.003629932985852569,0.011075949367088608,0.06096425912137007,0.013775130305286671,0.0029784065524944155,0.0013961280714817573,0.03127326880119136,0.00381608339538347,0.03127326880119136,0.008097542814594192,0.05156366344005957,0.025595681310498882,0.042907669396872676,0.018615040953090096,0.01926656738644825,0.024385703648548026,0.19806403574087864,0.007166790766939687,0.00586373790022338,0.004374534623976173,0.03564780342516754,0.013868205510052122,0.006515264333581534,0.006049888309754281,0.028387937453462398
0765c56b2da0e50568488dbbbe93751b,0.015,0.03313559322033898,0.055,0.011864406779661017,0.019152542372881356,0.005169491525423729,0.010677966101694915,0.051779661016949155,0.018220338983050848,0.00211864406779661,0.002288135593220339,0.02754237288135593,0.0047457627118644066,0.02788135593220339,0.0030508474576271187,0.05805084745762712,0.02864406779661017,0.050084745762711866,0.015677966101694914,0.028050847457627117,0.021271186440677967,0.20677966101694914,0.007711864406779661,0.007288135593220339,0.0022033898305084745,0.03516949152542373,0.015338983050847457,0.008050847457627118,0.0030508474576271187,0.023983050847457627
077243dfd4750094bde7eb01e5cfcb42,0.014423076923076924,0.037545787545787544,0.05608974358974359,0.009615384615384616,0.015338827838827838,0.004120879120879121,0.01282051282051282,0.0554029304029304,0.020375457875457876,0.0016025641025641025,0.0018315018315018315,0.025869963369963368,0.0027472527472527475,0.03914835164835165,0.009157509157509158,0.04487179487179487,0.024725274725274724,0.04075091575091575,0.016254578754578756,0.020146520146520148,0.016254578754578756,0.1929945054945055,0.007326007326007326,0.005952380952380952,0.0018315018315018315,0.04418498168498169,0.009844322344322344,0.008012820512820512,0.0013736263736263737,0.029304029304029304
07967c0034df97340e595e79a5e81d27,0.03063308373042886,0.049693669162695714,0.07011572498298162,0.010891763104152484,0.02518720217835262,0.0034036759700476512,0.005445881552076242,0.05037440435670524,0.01701837985023826,0.004765146358066712,0.0020422055820285907,0.03267528931245745,0.0013614703880190605,0.02042205582028591,0.006126616746085773,0.04901293396868618,0.018379850238257316,0.03471749489448604,0.021783526208304968,0.01906058543226685,0.02450646698434309,0.19400953029271614,0.004765146358066712,0.005445881552076242,0.0,0.044928522804629,0.013614703880190605,0.0034036759700476512,0.0034036759700476512,0.0224642614023145
07da88e13509940f3116716552d6a32c,0.020429943588961733,0.03811556639731666,0.05663973166641256,0.007089495349900899,0.020201250190577832,0.0025918585150175332,0.007699344412257966,0.05564872694008233,0.02088733038572953,0.0016770849214819332,0.0009910047263302333,0.029272754993139197,0.0025918585150175332,0.03628601921024546,0.007546882146668699,0.05320933069065406,0.0185241652690959,0.04764445799664583,0.02203079737764903,0.0219545662448544,0.021420948315291965,0.19888702546119835,0.0050312547644458,0.004573867967678,0.0020582405854551,0.036590943741424,0.0130355237078823,0.007928037810641867,0.0020582405854551,0.028129288001219697
08074f06d6882e73b4db242b38be237a,0.03029089938617561,0.03843074459567654,0.054710435014678406,0.011676007472644783,0.01721377101681345,0.004670402989057913,0.008406725380304243,0.05998131838804377,0.026888177208433412,0.002868961836135575,0.0034027221777421937,0.03936482519348812,0.0037363223912463303,0.043568187883640246,0.008873765679210034,0.05431011475847344,0.016613290632506005,0.04029890579129971,0.027555377635441688,0.016146250333600214,0.03049105951427809,0.1867493995196157,0.0033360021350413663,0.004603682946357086,0.0014678409394182012,0.01994929276754737,0.016146250333600214,0.006405124099279423,0.00020016012810248197,0.02795569789164665
0846a688fabc9c78c9bef2d0787ad5c8,0.01429889298892989,0.035977859778597784,0.05857933579335793,0.013145756457564576,0.02029520295202952,0.00507380073800738,0.01937269372693727,0.059271217712177124,0.01868081180811808,0.0023062730627306273,0.0036900369003690036,0.02859778597785978,0.007380073800738007,0.03920664206642067,0.00761070110701107,0.04474169741697417,0.017527675276752766,0.030904059040590407,0.015452029520295204,0.019833948339483393,0.01845018450184502,0.1863468634686347,0.0036900369003690036,0.003920664206642066,0.0016143911439114391,0.04289667896678967,0.013837638376383764,0.005304428044280443,0.0018450184501845018,0.03367158671586716
088bf0ed841bcc366475b3975eb1b9d2,0.03031432939334054,0.040568253849882545,0.061337111749133075,0.013572467280659235,0.019687534956560646,0.007047242626496141,0.011708117379469779,0.06238114769379917,0.02084343189529811,0.0026473768596890265,0.005033744733211529,0.025094149670010068,0.004213430776688168,0.02867370148029382,0.007270964614638876,0.04660874752973638,0.023229799768820614,0.042432603751072,0.011447108393303256,0.021067153883440843,0.01834520302770424,0.20101420634624706,0.007569260598829188,0.003915134792497856,0.0013050449308326187,0.028226257504008354,0.013870763264849546,0.005518475707520788,0.000708452962451993,0.02460941869570081
090dd511c63a028cbd1ae9f297619354,0.032454361054766734,0.04605655649683808,0.06061329196993199,0.009068130294714235,0.019806705643717934,0.004653382651234936,0.011454480372270611,0.050590621644195206,0.019687388139840115,0.000954540031022551,0.0023863500775563773,0.03674979119436821,0.003579525116334566,0.029352105953943445,0.004892017658990574,0.0486815415821501,0.020880563178618302,0.034840711132323114,0.02756234339577616,0.018374895597184106,0.02111919818637394,0.1889989261424651,0.006085192697768763,0.0036988426202123853,0.001909080062045102,0.028994153442309985,0.015153322992482997,0.00835222527144732,0.00214771506980074,0.028874835938432167
0948ee8309b2a50a256dfd7d983951f5,0.041916167664670656,0.0658682634730539,0.08383233532934131,0.020958083832335328,0.017964071856287425,0.011976047904191617,0.023952095808383235,0.05089820359281437,0.023952095808383235,0.0029940119760479044,0.008982035928143712,0.03293413173652695,0.008982035928143712,0.02694610778443114,0.017964071856287425,0.017964071856287425,0.011976047904191617,0.011976047904191617,0.011976047904191617,0.0029940119760479044,0.011976047904191617,0.18862275449101795,0.0,0.0029940119760479044,0.0,0.038922155688622756,0.0029940119760479044,0.0029940119760479044,0.0,0.038922155688622756
094dd7aca278568d73ee4e634cbfde3f,0.022882237374321046,0.04726684386917832,0.06541084017103894,0.009476482144920837,0.015485958627065758,0.0038137062290535075,0.010863284410031203,0.05385415462845256,0.02276667051889518,0.0027736045302207326,0.0017335028313879579,0.026118109326245233,0.004622674217034555,0.03328325436264879,0.008436380446088063,0.054778689471859474,0.015370391771639893,0.03929273084479371,0.016526060325898533,0.024384606494857276,0.01999306598867445,0.1898763434646943,0.0048538079278862825,0.006125043337570785,0.002542470819369005,0.04333757078469895,0.011672252398012251,0.007858546168958742,0.0015023691205362302,0.026349243037096962
0a7cad88b8fa4d2682b1c52376a81800,0.02299724413190155,0.03535113560771643,0.055687541575596314,0.007222275016630238,0.01539484937755393,0.002280718426304286,0.012068801672526846,0.06119927777249834,0.02043143590230923,0.0017105388197282143,0.0010453292787227977,0.02223700465646679,0.004751496721467262,0.03335550698470018,0.008837783901929108,0.04989071557540625,0.02537299249263518,0.04048275206690107,0.014824669770977858,0.021951914853178753,0.022046944787608096,0.20516962843295639,0.003896227311603155,0.004561436852608572,0.0019956286230162503,0.0300294592796731,0.015299819443124585,0.005036586524755298,0.001140359213152143,0.037061674427444645
0aab2d73fbf36227b9aadecec20505bf,0.021347844286312263,0.044265383005441604,0.06875261615738802,0.009941398074508162,0.015801590623691922,0.0031393888656341567,0.010569275847634993,0.06048555881121808,0.023545416492256173,0.0019882796149016326,0.0009418166596902469,0.02762662201758058,0.0023022185014650483,0.032754290498116366,0.008267057346169946,0.04363750523231478,0.01726663876098786,0.038509836751778985,0.017475931352030138,0.017894516534114693,0.01716199246546672,0.19799079112599413,0.005336961071578066,0.004395144411887819,0.0011511092507325241,0.04248639598158225,0.016324822101297615,0.006802009208874006,0.0035579740477187107,0.02542904981163667
0ab7efcd582b43d58c1fec65058efa72,0.030239634842145303,0.04320400659312793,0.06326866996323063,0.007448966653987575,0.018860149613287688,0.00199695701787752,0.012171928489920122,0.05096995055154051,0.016356028908330163,0.0016799797134525167,0.0010460251046025104,0.024217066058070242,0.005071636870800051,0.04177760872321542,0.00697350069735007,0.04928997083808799,0.01689489032585267,0.038607835678965384,0.016704703943197667,0.016165842525675163,0.02409027513630024,0.19541650817801445,0.004596170914162546,0.004089007227082541,0.001109420565487511,0.03502599213896285,0.010079878280715101,0.007734246227970077,0.001711677443895017,0.03565994674781286
0b12516100c16f779b152858619786ff,0.026650514839491216,0.043534221683827985,0.06056935190793458,0.015596608116293155,0.017337976983646274,0.007116898849182314,0.01794367050272562,0.04996971532404603,0.0162023016353725,0.0026499091459721382,0.0045427013930950935,0.035205935796486974,0.006738340399757722,0.03376741368867353,0.005905511811023622,0.04974258025439128,0.019306480920654148,0.042171411265899454,0.019306480920654148,0.019457904300423986,0.02271350696547547,0.18829497274379164,0.007116898849182314,0.0052998182919442765,0.0014385221078134463,0.034827377347062385,0.013552392489400364,0.00598122350090854,0.0009085402786190188,0.026271956390066627
0b9d4ba8be84c056fb34b5a2998b2be0,0.02232435981615233,0.03611293499671701,0.05581089954038083,0.007879185817465528,0.013788575180564675,0.001969796454366382,0.009192383453709783,0.051871306631648066,0.023637557452396585,0.003282994090610637,0.0,0.020354563361785948,0.0013131976362442547,0.03545633617859488,0.006565988181221274,0.07682206172028891,0.01969796454366382,0.038739330269205514,0.01247537754432042,0.02757715036112935,0.030860144451739988,0.19238345370978333,0.004596191726854892,0.003282994090610637,0.0006565988181221273,0.03151674326986211,0.017071569271175313,0.016414970453053186,0.003939592908732764,0.030860144451739988
0c2d58ad70e9bf384a0bf4026f7aac73,0.016260162601626018,0.0508130081300813,0.06097560975609756,0.01016260162601626,0.014227642276422764,0.008130081300813009,0.032520325203252036,0.06097560975609756,0.026422764227642278,0.0,0.006097560975609756,0.018292682926829267,0.016260162601626018,0.026422764227642278,0.0040650406504065045,0.044715447154471545,0.008130081300813009,0.042682926829268296,0.008130081300813009,0.022357723577235773,0.02032520325203252,0.1991869918699187,0.0020325203252032522,0.0,0.0020325203252032522,0.042682926829268296,0.016260162601626018,0.0020325203252032522,0.0,0.036585365853658534
0c5d06511ef79fba34da417e8c751fff,0.02464332036316472,0.03652566838207606,0.05317769130998703,0.012802811597841095,0.019455252918287938,0.006192209530981967,0.015062131291577758,0.05096021086983808,0.017698004267603866,0.0029705870047278355,0.0033053010334295634,0.031672314965901005,0.005188067444876783,0.034098991673988534,0.005229906698464499,0.05024894355884691,0.023095267980419228,0.04510271536755784,0.018325593071419607,0.022509518430191205,0.021463537090498305,0.19400861888623908,0.009330153550060666,0.004769674908999624,0.0021756411865612316,0.03121208317643613,0.011840508765323627,0.005104388937701351,0.0011714991004560479,0.027948621396594285
0d4a51e22f36151b2e435ce3fd4eb6f9,0.02253994953742641,0.03650126156433978,0.05651808242220353,0.006896551724137931,0.024726661059714047,0.0015138772077375945,0.004037005887300252,0.060218671152228766,0.024558452481076534,0.002018502943650126,0.0005046257359125315,0.020521446593776284,0.002354920100925147,0.03666947014297729,0.005046257359125316,0.05668629100084104,0.021026072329688814,0.04255677039529016,0.01345668629100084,0.018671152228763668,0.027922624053826745,0.21160639192598824,0.004878048780487805,0.005046257359125316,0.0,0.028090832632464254,0.014465937762825905,0.008074011774600504,0.001682085786375105,0.03313708999158957
0db30ddf6bde2bf4a88c377f0cd6047a,0.021702838063439065,0.0333889816360601,0.05189809102126733,0.007040720040647456,0.018581694127894316,0.0023590041373303334,0.00838353778035857,0.05512811207084271,0.019997096610292517,0.001487987225085287,0.0014154024823981998,0.032626841837845685,0.0023952965086738768,0.031501778326195835,0.0069318429266168255,0.06619728533062351,0.019960804238948974,0.04866806997169195,0.025368367569136966,0.01970675763954417,0.03491326123248893,0.18882920810045728,0.009798940262756769,0.006750381069899107,0.0016331567104594614,0.030921100384699137,0.01738404587355738,0.01081512666037599,0.001669449081803005,0.02467881251360964
0de3fb81289774833b1a3ff7e5b86701,0.014210919970082274,0.033657442034405384,0.06207928197456993,0.016454749439042633,0.02243829468960359,0.009723261032161555,0.008975317875841436,0.050860134629768135,0.015706806282722512,0.002243829468960359,0.005983545250560957,0.02617801047120419,0.006731488406881077,0.029917726252804786,0.0007479431563201197,0.056843679880329095,0.02617801047120419,0.04786836200448766,0.009723261032161555,0.025430067314884067,0.02318623784592371,0.21017202692595363,0.0029917726252804786,0.005235602094240838,0.004487658937920718,0.03590127150336574,0.014958863126402393,0.008227374719521317,0.0037397157816005983,0.02393418100224383
0e0b122ce777606ae73dd055d76fc1c7,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
0e1b88bcb9f1595af5857e03d719fca4,0.01881224640354113,0.03614902250092217,0.052010328292143124,0.012541497602360752,0.019918849133161196,0.002950940612320177,0.011803762449280709,0.05606787163408337,0.01918111398008115,0.0036886757654002213,0.00036886757654002215,0.03393581704168203,0.004795278495020288,0.029878273699741793,0.007008483954260421,0.04795278495020288,0.025451862781261526,0.044264109184802655,0.021394319439321283,0.020656584286241238,0.02028771670970122,0.19808188860199188,0.004795278495020288,0.004057543341940244,0.0014754703061600886,0.03541128734784212,0.01364810033198082,0.0066396163777203985,0.0018443378827001106,0.03541128734784212
0e31b639fba710ce4d6f664fbde94449,0.02062449590966701,0.03491185620463187,0.0564581172946192,0.005991473672082037,0.018550524253946307,0.00138264777048047,0.0074893420901025465,0.05899297154050006,0.01947228943426662,0.002189192303260744,0.0003456619426201175,0.02189192303260744,0.0014978684180205093,0.028920382532549832,0.005991473672082037,0.058762530245419976,0.027652955409609402,0.044129508007835,0.015785228712985367,0.022928908860467796,0.024541997926028344,0.20532319391634982,0.0064523562622421935,0.006798018204862311,0.0018435303606406269,0.029842147712870148,0.01636133195068556,0.00979375504090333,0.003341398778661136,0.031109574835810578
0e3fdb89c7706b13891170ab2a9017c7,0.016900408308183915,0.02716137049529558,0.04423930410083437,0.005609799396413989,0.01998934848215871,0.0014557074383099592,0.010260962187111663,0.061849813598437775,0.02208414699094621,0.0011361619030711876,0.00046156577312267,0.02208414699094621,0.0023433339250843246,0.0342623823894905,0.00692348659684005,0.06856026983845198,0.02549263270015977,0.052831528492810226,0.016403337475590272,0.025173087164921,0.03191904846440618,0.20262737440085213,0.00976389135451802,0.006958991656311024,0.0007811113083614415,0.025883188354340492,0.017823539854429256,0.010651517841292384,0.0030179300550328423,0.028723593112018463
0e56291f2a2eb18fe5b7d90401e87d34,0.03508771929824561,0.03508771929824561,0.05701754385964912,0.0043859649122807015,0.03070175438596491,0.0,0.0,0.07456140350877193,0.03070175438596491,0.0,0.0,0.02631578947368421,0.0,0.03070175438596491,0.0043859649122807015,0.04824561403508772,0.039473684210526314,0.039473684210526314,0.021929824561403508,0.02631578947368421,0.017543859649122806,0.21929824561403508,0.0043859649122807015,0.0,0.0,0.013157894736842105,0.021929824561403508,0.0043859649122807015,0.0,0.021929824561403508
